Osa02g00195,Sbi4g0334,
Osa02g00196,.,
Osa02g00197,Sbi4g0335,
Osa02g00198,.,
Osa02g00199,Sbi4g0344,
Osa02g00200,.,
Osa02g00201,.,
Osa02g00202,.,
Osa02g00203,.,
Osa02g00204,.,
Osa02g00205,.,
Osa02g00206,Sbi4g0357,
Osa02g00207,Sbi4g0359,
Osa02g00208,Sbi4g0361,
Osa02g00209,Sbi4g0369,
Osa02g00210,Sbi4g0371,
Osa02g00211,Sbi4g0372,
Osa02g00212,.,
Osa02g00213,Sbi4g0373,
Osa02g00214,Sbi4g0375,
Osa02g00215,Sbi4g0376,
Osa02g00216,Sbi4g0377,
Osa02g00217,Sbi4g0378,
Osa02g00218,.,
Osa02g00219,.,
Osa02g00220,.,
Osa02g00221,.,
Osa02g00222,Sbi4g0379,
Osa02g00223,Sbi4g0381,
Osa02g00224,Sbi4g0382,
Osa02g00225,Sbi4g0383,
Osa02g00226,.,
Osa02g00227,Sbi4g0384,
Osa02g00228,Sbi4g0385,
Osa02g00229,.,
Osa02g00230,.,
Osa02g00231,.,
Osa02g00232,.,
Osa02g00233,.,
Osa02g00234,.,
Osa02g00235,Sbi4g0389,
Osa02g00236,Sbi4g0391,
Osa02g00237,Sbi4g0392,
Osa02g00238,Sbi4g0397,
Osa02g00239,Sbi4g0398,
Osa02g00240,Sbi4g0399,
Osa02g00241,Sbi4g0405,
Osa02g00242,Sbi4g0414,
Osa02g00243,.,
Osa02g00244,.,
Osa02g00245,.,
Osa02g00246,.,
Osa02g00247,.,
Osa02g00248,.,
Osa02g00249,.,
Osa02g00250,Sbi4g0417,
Osa02g00251,.,
Osa02g00252,Sbi4g0422,
Osa02g00253,.,
Osa02g00254,.,
Osa02g00255,Sbi4g0430,
Osa02g00256,Sbi4g0431,
Osa02g00257,Sbi4g0432,
Osa02g00258,Sbi4g0435,
Osa02g00259,Sbi4g0436,
Osa02g00260,Sbi4g0437,
Osa02g00261,.,
Osa02g00262,.,
Osa02g00263,Sbi4g0439,
Osa02g00264,.,
Osa02g00265,.,
Osa02g00266,Sbi4g0462,
Osa02g00267,Sbi4g0461,
Osa02g00268,Sbi4g0459,
Osa02g00269,Sbi4g0457,
Osa02g00270,Sbi4g0456,
Osa02g00271,Sbi4g0444,
Osa02g00272,.,
Osa02g00273,.,
Osa02g00274,Sbi4g0455,
Osa02g00275,.,
Osa02g00276,.,
Osa02g00277,Sbi4g0464,
Osa02g00278,Sbi4g0465,
Osa02g00279,Sbi4g0467,
Osa02g00280,Sbi4g0468,
Osa02g00281,Sbi4g0471,
Osa02g00282,Sbi4g0473,
Osa02g00283,.,
Osa02g00284,.,
Osa02g00285,.,
Osa02g00286,Sbi4g0477,
Osa02g00287,Sbi4g0483,
Osa02g00288,Sbi4g0488,
Osa02g00289,.,
Osa02g00290,.,
Osa02g00291,.,
Osa02g00292,.,
Osa02g00293,Sbi4g0490,
Osa02g00294,Sbi4g0491,
Osa02g00295,Sbi4g0492,
Osa02g00296,Sbi4g0493,
Osa02g00297,.,
Osa02g00298,.,
Osa02g00299,Sbi4g0496,
Osa02g00300,.,
Osa02g00301,.,
Osa02g00302,.,
Osa02g00303,Sbi4g0499,Sbi10g3420
Osa02g00304,Sbi4g0501,.
Osa02g00305,Sbi4g0502,Sbi10g3410
Osa02g00306,Sbi4g0505,.
Osa02g00307,Sbi4g0506,.
Osa02g00308,.,.
Osa02g00309,Sbi4g0511,.
Osa02g00310,Sbi4g0513,.
Osa02g00311,Sbi4g0516,.
Osa02g00312,.,.
Osa02g00313,.,.
Osa02g00314,.,.
Osa02g00315,.,.
Osa02g00316,.,.
Osa02g00317,.,.
Osa02g00318,Sbi4g4529,.
Osa02g00319,Sbi4g4536,.
Osa02g00320,Sbi4g4536,.
Osa02g00321,Sbi4g0517,.
Osa02g00322,Sbi4g0518,.
Osa02g00323,.,.
Osa02g00324,Sbi4g0519,Sbi10g3400
Osa02g00325,Sbi4g0521,.
Osa02g00326,Sbi4g0524,.
Osa02g00327,Sbi4g0527,Sbi10g3396
Osa02g00328,Sbi4g0528,.
Osa02g00329,Sbi4g0529,Sbi10g3394
Osa02g00330,Sbi4g0530,.
Osa02g00331,.,.
Osa02g00332,Sbi4g0536,Sbi10g3390
Osa02g00333,.,.
Osa02g00334,Sbi4g0541,.
Osa02g00335,.,.
Osa02g00336,.,.
Osa02g00337,Sbi4g4535,Sbi10g3510
Osa02g00338,.,.
Osa02g00339,Sbi4g0542,.
Osa02g00340,Sbi4g0543,Sbi10g3382
Osa02g00341,Sbi4g0545,.
Osa02g00342,Sbi4g0546,.
Osa02g00343,Sbi4g0548,.
Osa02g00344,Sbi4g0551,Sbi10g3375
Osa02g00345,Sbi4g0554,.
Osa02g00346,.,.
Osa02g00347,Sbi4g0555,.
Osa02g00348,.,.
Osa02g00349,.,.
Osa02g00350,Sbi4g0558,.
Osa02g00351,.,.
Osa02g00352,Sbi4g0559,.
Osa02g00353,Sbi4g0560,.
Osa02g00354,.,.
Osa02g00355,.,.
Osa02g00356,Sbi4g4531,Sbi10g3505
Osa02g00357,Sbi4g0569,Sbi10g3356
Osa02g00358,Sbi4g0571,Sbi10g3351
Osa02g00359,.,.
Osa02g00360,Sbi4g0572,Sbi10g3348
Osa02g00361,Sbi4g4530,Sbi10g3495
Osa02g00362,Sbi4g0576,.
Osa02g00363,.,.
Osa02g00364,.,.
Osa02g00365,.,Sbi10g3495
Osa02g00366,.,.
Osa02g00367,.,.
Osa02g00368,.,.
Osa02g00369,.,.
Osa02g00370,Sbi4g0578,.
Osa02g00371,.,.
Osa02g00372,Sbi4g4529,Sbi10g3501
Osa02g00373,.,.
Osa02g00374,.,.
Osa02g00375,Sbi4g0590,Sbi10g3340
Osa02g00376,Sbi4g0591,Sbi10g3338
Osa02g00377,Sbi4g0592,Sbi10g3337
Osa02g00378,Sbi4g4531,Sbi10g3497
Osa02g00379,.,Sbi10g3507
Osa02g00380,.,.
Osa02g00381,.,Sbi10g3506
Osa02g00382,.,.
Osa02g00383,.,.
Osa02g00384,.,Sbi10g3505
Osa02g00385,.,.
Osa02g00386,.,.
Osa02g00387,.,.
Osa02g00388,.,.
Osa02g00389,.,.
Osa02g00390,.,.
Osa02g00391,.,.
Osa02g00392,.,.
Osa02g00393,Sbi4g0599,.
Osa02g00394,Sbi4g0600,.
Osa02g00395,.,.
Osa02g00396,.,.
Osa02g00397,Sbi4g0601,Sbi10g3320
Osa02g00398,Sbi4g0605,.
Osa02g00399,Sbi4g0606,.
Osa02g00400,.,.
Osa02g00401,Sbi4g4530,Sbi10g3503
Osa02g00402,Sbi4g0611,.
Osa02g00403,.,.
Osa02g00404,.,.
Osa02g00405,.,.
Osa02g00406,Sbi4g4529,Sbi10g3502
Osa02g00407,Sbi4g0612,.
Osa02g00408,Sbi4g0614,.
Osa02g00409,.,.
Osa02g00410,Sbi4g0616,Sbi10g3303
Osa02g00411,Sbi4g0620,Sbi10g3295
Osa02g00412,Sbi4g0624,.
Osa02g00413,Sbi4g0625,.
Osa02g00414,.,Sbi10g3292
Osa02g00415,Sbi4g0626,.
Osa02g00416,.,.
Osa02g00417,.,.
Osa02g00418,.,.
Osa02g00419,.,.
Osa02g00420,.,.
Osa02g00421,Sbi4g0629,Sbi10g3290
Osa02g00422,Sbi4g0633,Sbi10g3271
Osa02g00423,Sbi4g0638,Sbi10g3264
Osa02g00424,Sbi4g0639,Sbi10g3263
Osa02g00425,.,.
Osa02g00426,.,.
Osa02g00427,Sbi4g0641,.
Osa02g00428,Sbi4g0643,.
Osa02g00429,.,.
Osa02g00430,Sbi4g0648,Sbi10g3240
Osa02g00431,Sbi4g0650,Sbi10g3216
Osa02g00432,Sbi4g0651,Sbi10g3210
Osa02g00433,.,.
Osa02g00434,Sbi4g0658,.
Osa02g00435,Sbi4g0659,.
Osa02g00436,.,.
Osa02g00437,.,.
Osa02g00438,.,.
Osa02g00439,.,.
Osa02g00440,.,.
Osa02g00441,.,.
Osa02g00442,Sbi4g0660,.
Osa02g00443,.,.
Osa02g00444,Sbi4g0661,.
Osa02g00445,Sbi4g0670,.
Osa02g00446,Sbi4g0671,.
Osa02g00447,Sbi4g0677,.
Osa02g00448,Sbi4g0679,Sbi10g3193
Osa02g00449,Sbi4g0684,Sbi10g3190
Osa02g00450,Sbi4g0695,Sbi10g3186
Osa02g00451,Sbi4g0685,
Osa02g00452,Sbi4g0693,
Osa02g00453,Sbi4g0686,
Osa02g00454,Sbi4g0692,
Osa02g00455,Sbi4g0689,
Osa02g00456,Sbi4g0687,
Osa02g00457,.,
Osa02g00458,Sbi4g0693,
Osa02g00459,.,
Osa02g00460,Sbi4g0695,
Osa02g00461,.,
Osa02g00462,Sbi4g0693,
Osa02g00463,.,
Osa02g00464,Sbi4g0692,
Osa02g00465,Sbi4g0695,
Osa02g00466,Sbi4g0686,
Osa02g00467,.,
Osa02g00468,.,
Osa02g00469,Sbi4g0685,
Osa02g00470,Sbi4g0684,
Osa02g00471,Sbi4g0686,
Osa02g00472,Sbi4g0685,
Osa02g00473,.,
Osa02g00474,.,
Osa02g00475,Sbi4g0700,
Osa02g00476,Sbi4g0684,
Osa02g00477,Sbi4g0686,
Osa02g00478,Sbi4g0685,
Osa02g00479,Sbi4g0684,
Osa02g00480,Sbi4g0707,
Osa02g00481,Sbi4g0708,
Osa02g00482,.,
Osa02g00483,Sbi4g0712,
Osa02g00484,Sbi4g0717,
Osa02g00485,Sbi4g0718,Sbi10g3148
Osa02g00486,.,.
Osa02g00487,Sbi4g0721,.
Osa02g00488,Sbi4g0722,.
Osa02g00489,Sbi4g0723,Sbi10g3143
Osa02g00490,Sbi4g0724,.
Osa02g00491,Sbi4g0725,Sbi10g3139
Osa02g00492,Sbi4g0727,.
Osa02g00493,.,.
Osa02g00494,Sbi4g0728,Sbi10g3135
Osa02g00495,.,.
Osa02g00496,.,.
Osa02g00497,.,.
Osa02g00498,.,.
Osa02g00499,.,.
Osa02g00500,Sbi4g0736,.
Osa02g00501,Sbi4g0737,.
Osa02g00502,Sbi4g0739,Sbi10g3111
Osa02g00503,.,Sbi10g3105
Osa02g00504,Sbi4g0741,
Osa02g00505,.,
Osa02g00506,Sbi4g0745,
Osa02g00507,Sbi4g0748,
Osa02g00508,Sbi4g0750,Sbi10g3079
Osa02g00509,.,.
Osa02g00510,.,.
Osa02g00511,.,.
Osa02g00512,.,.
Osa02g00513,.,.
Osa02g00514,Sbi4g0751,Sbi10g3071
Osa02g00515,Sbi4g0754,Sbi10g3065
Osa02g00516,.,.
Osa02g00517,Sbi4g0761,Sbi10g3064
Osa02g00518,Sbi4g0765,Sbi10g3063
Osa02g00519,.,Sbi10g3061
Osa02g00520,Sbi4g0769,.
Osa02g00521,.,.
Osa02g00522,.,.
Osa02g00523,.,.
Osa02g00524,.,.
Osa02g00525,.,.
Osa02g00526,.,.
Osa02g00527,.,.
Osa02g00528,.,.
Osa02g00529,.,.
Osa02g00530,Sbi4g0770,Sbi10g3039
Osa02g00531,.,.
Osa02g00532,Sbi4g0772,.
Osa02g00533,Sbi4g0773,.
Osa02g00534,Sbi4g0774,.
Osa02g00535,Sbi4g0775,Sbi10g3028
Osa02g00536,.,Sbi10g3019
Osa02g00537,Sbi4g0778,Sbi10g3014
Osa02g00538,.,.
Osa02g00539,.,Sbi10g3003
Osa02g00540,Sbi4g0780,Sbi10g3002
Osa02g00541,.,
Osa02g00542,.,
Osa02g00543,.,
Osa02g00544,.,
Osa02g00545,.,
Osa02g00546,.,
Osa02g00547,Sbi4g0785,Sbi10g2966
Osa02g00548,Sbi4g0787,.
Osa02g00549,Sbi4g0789,.
Osa02g00550,Sbi4g0790,.
Osa02g00551,Sbi4g0792,Sbi10g2964
Osa02g00552,.,.
Osa02g00553,.,.
Osa02g00554,Sbi4g0793,Sbi10g2960
Osa02g00555,Sbi4g0795,.
Osa02g00556,.,.
Osa02g00557,.,.
Osa02g00558,Sbi4g0797,.
Osa02g00559,Sbi4g0799,.
Osa02g00560,.,Sbi10g2957
Osa02g00561,Sbi4g0801,Sbi10g2955
Osa02g00562,Sbi4g0802,.
Osa02g00563,Sbi4g0804,.
Osa02g00564,Sbi4g0809,Sbi10g2951
Osa02g00565,Sbi4g0810,
Osa02g00566,Sbi4g0811,
Osa02g00567,Sbi4g0813,
Osa02g00568,Sbi4g0815,
Osa02g00569,Sbi4g0818,Sbi10g2912
Osa02g00570,.,.
Osa02g00571,.,.
Osa02g00572,.,.
Osa02g00573,.,.
Osa02g00574,.,.
Osa02g00575,Sbi4g0820,.
Osa02g00576,Sbi4g0821,.
Osa02g00577,Sbi4g0822,.
Osa02g00578,Sbi4g0824,.
Osa02g00579,Sbi4g0826,Sbi10g2905
Osa02g00580,.,.
Osa02g00581,.,Sbi10g2903
Osa02g00582,.,.
Osa02g00583,Sbi4g0829,.
Osa02g00584,Sbi4g0836,.
Osa02g00585,.,.
Osa02g00586,.,.
Osa02g00587,.,.
Osa02g00588,.,.
Osa02g00589,.,.
Osa02g00590,.,.
Osa02g00591,.,.
Osa02g00592,.,.
Osa02g00593,.,.
Osa02g00594,Sbi4g0847,.
Osa02g00595,.,.
Osa02g00596,Sbi4g0849,Sbi10g2895
Osa02g00597,.,.
Osa02g00598,.,.
Osa02g00599,Sbi4g0850,.
Osa02g00600,Sbi4g0852,.
Osa02g00601,.,.
Osa02g00602,.,.
Osa02g00603,Sbi4g0853,.
Osa02g00604,.,.
Osa02g00605,.,.
Osa02g00606,Sbi4g0856,.
Osa02g00607,Sbi4g0857,Sbi10g2889
Osa02g00608,Sbi4g0858,.
Osa02g00609,Sbi4g0859,Sbi10g2888
Osa02g00610,Sbi4g0860,.
Osa02g00611,Sbi4g0862,Sbi10g2887
Osa02g00612,Sbi4g0864,.
Osa02g00613,Sbi4g0867,.
Osa02g00614,Sbi4g0868,.
Osa02g00615,Sbi4g0869,Sbi10g2863
Osa02g00616,Sbi4g0872,.
Osa02g00617,Sbi4g0876,.
Osa02g00618,Sbi4g0877,Sbi10g2859
Osa02g00619,Sbi4g0879,.
Osa02g00620,.,.
Osa02g00621,Sbi4g0880,Sbi10g2858
Osa02g00622,Sbi4g0881,Sbi10g2857
Osa02g00623,.,.
Osa02g00624,Sbi4g0882,Sbi10g2848
Osa02g00625,Sbi4g0884,.
Osa02g00626,Sbi4g0885,.
Osa02g00627,Sbi4g0886,.
Osa02g00628,Sbi4g0890,.
Osa02g00629,Sbi4g0892,Sbi10g2841
Osa02g00630,.,.
Osa02g00631,Sbi4g0895,Sbi10g2833
Osa02g00632,.,.
Osa02g00633,.,.
Osa02g00634,Sbi4g0897,.
Osa02g00635,.,.
Osa02g00636,Sbi4g0898,.
Osa02g00637,.,.
Osa02g00638,Sbi4g0907,.
Osa02g00639,.,.
Osa02g00640,.,.
Osa02g00641,.,.
Osa02g00642,Sbi4g0908,Sbi10g2825
Osa02g00643,Sbi4g0909,Sbi10g2821
Osa02g00644,Sbi4g0911,.
Osa02g00645,Sbi4g0912,Sbi10g2817
Osa02g00646,Sbi4g0917,Sbi10g2816
Osa02g00647,Sbi4g0918,.
Osa02g00648,.,.
Osa02g00649,.,.
Osa02g00650,Sbi4g0921,Sbi10g2806
Osa02g00651,.,.
Osa02g00652,.,Sbi10g2804
Osa02g00653,Sbi4g0925,Sbi10g2798
Osa02g00654,Sbi4g0926,.
Osa02g00655,Sbi4g0927,.
Osa02g00656,.,.
Osa02g00657,Sbi4g0930,.
Osa02g00658,Sbi4g0931,Sbi10g2783
Osa02g00659,Sbi4g0933,.
Osa02g00660,.,.
Osa02g00661,Sbi4g0934,.
Osa02g00662,Sbi4g0936,.
Osa02g00663,.,.
Osa02g00664,Sbi4g0938,.
Osa02g00665,Sbi4g0939,.
Osa02g00666,Sbi4g0940,Sbi10g2778
Osa02g00667,Sbi4g0941,Sbi10g2774
Osa02g00668,Sbi4g0942,.
Osa02g00669,Sbi4g0944,.
Osa02g00670,Sbi4g0945,Sbi10g2771
Osa02g00671,.,.
Osa02g00672,Sbi4g0946,.
Osa02g00673,.,.
Osa02g00674,Sbi4g0947,Sbi10g2757
Osa02g00675,Sbi4g0948,.
Osa02g00676,Sbi4g0949,.
Osa02g00677,Sbi4g0953,Sbi10g2742
Osa02g00678,.,.
Osa02g00679,Sbi4g0954,Sbi10g2734
Osa02g00680,Sbi4g0957,.
Osa02g00681,Sbi4g0961,.
Osa02g00682,Sbi4g0962,.
Osa02g00683,.,.
Osa02g00684,Sbi4g0964,.
Osa02g00685,Sbi4g0965,Sbi10g2721
Osa02g00686,Sbi4g0966,Sbi10g2720
Osa02g00687,Sbi4g0967,Sbi10g2717
Osa02g00688,.,.
Osa02g00689,Sbi4g0973,.
Osa02g00690,Sbi4g0974,.
Osa02g00691,Sbi4g0975,Sbi10g2703
Osa02g00692,.,.
Osa02g00693,.,Sbi10g2698
Osa02g00694,.,.
Osa02g00695,Sbi4g0977,Sbi10g2693
Osa02g00696,.,.
Osa02g00697,Sbi4g0980,Sbi10g2688
Osa02g00698,.,.
Osa02g00699,Sbi4g0984,.
Osa02g00700,Sbi4g0992,Sbi10g2673
Osa02g00701,.,.
Osa02g00702,Sbi4g0993,.
Osa02g00703,.,.
Osa02g00704,Sbi4g0994,.
Osa02g00705,.,.
Osa02g00706,.,.
Osa02g00707,.,.
Osa02g00708,.,.
Osa02g00709,Sbi4g0996,.
Osa02g00710,Sbi4g0998,Sbi10g2672
Osa02g00711,.,.
Osa02g00712,.,.
Osa02g00713,.,.
Osa02g00714,.,.
Osa02g00715,.,.
Osa02g00716,.,Sbi10g2669
Osa02g00717,Sbi4g0999,.
Osa02g00718,Sbi4g1002,.
Osa02g00719,Sbi4g1004,.
Osa02g00720,Sbi4g1006,.
Osa02g00721,.,Sbi10g2667
Osa02g00722,.,Sbi10g2666
Osa02g00723,Sbi4g1008,.
Osa02g00724,Sbi4g1010,.
Osa02g00725,Sbi4g1013,.
Osa02g00726,Sbi4g1014,.
Osa02g00727,Sbi4g1015,Sbi10g2647
Osa02g00728,Sbi4g1016,Sbi10g2644
Osa02g00729,Sbi4g1017,Sbi10g2643
Osa02g00730,Sbi4g1018,Sbi10g2634
Osa02g00731,Sbi4g1019,.
Osa02g00732,.,.
Osa02g00733,Sbi4g1020,.
Osa02g00734,.,.
Osa02g00735,Sbi4g1025,.
Osa02g00736,.,.
Osa02g00737,.,.
Osa02g00738,Sbi4g1029,.
Osa02g00739,Sbi4g1033,.
Osa02g00740,Sbi4g1034,.
Osa02g00741,Sbi4g1038,Sbi10g2629
Osa02g00742,Sbi4g1040,Sbi10g2626
Osa02g00743,.,.
Osa02g00744,Sbi4g1041,.
Osa02g00745,.,.
Osa02g00746,.,.
Osa02g00747,.,.
Osa02g00748,.,.
Osa02g00749,Sbi4g1048,.
Osa02g00750,.,.
Osa02g00751,Sbi4g1049,Sbi10g2617
Osa02g00752,Sbi4g1054,.
Osa02g00753,.,.
Osa02g00754,Sbi4g1057,Sbi10g2612
Osa02g00755,Sbi4g1058,.
Osa02g00756,Sbi4g1059,.
Osa02g00757,.,.
Osa02g00758,Sbi4g1060,Sbi10g2607
Osa02g00759,Sbi4g1061,.
Osa02g00760,Sbi4g1063,.
Osa02g00761,Sbi4g1064,.
Osa02g00762,Sbi4g1065,.
Osa02g00763,.,.
Osa02g00764,Sbi4g1067,.
Osa02g00765,Sbi4g1075,.
Osa02g00766,Sbi4g1076,.
Osa02g00767,Sbi4g1082,Sbi10g2583
Osa02g00768,Sbi4g1083,Sbi10g2582
Osa02g00769,Sbi4g1084,.
Osa02g00770,Sbi4g1085,.
Osa02g00771,Sbi4g1090,.
Osa02g00772,.,Sbi10g2572
Osa02g00773,.,Sbi10g2570
Osa02g00774,Sbi4g1091,.
Osa02g00775,Sbi4g1092,.
Osa02g00776,.,.
Osa02g00777,Sbi4g1095,Sbi10g2551
Osa02g00778,Sbi4g1096,.
Osa02g00779,Sbi4g1099,.
Osa02g00780,Sbi4g1103,.
Osa02g00781,Sbi4g1104,Sbi10g2536
Osa02g00782,.,Sbi10g2535
Osa02g00783,Sbi4g1106,Sbi10g2534
Osa02g00784,Sbi4g1107,.
Osa02g00785,Sbi4g1111,.
Osa02g00786,Sbi4g1112,.
Osa02g00787,Sbi4g1114,Sbi10g2519
Osa02g00788,Sbi4g1117,Sbi10g2509
Osa02g00789,.,.
Osa02g00790,Sbi4g1123,.
Osa02g00791,.,.
Osa02g00792,.,.
Osa02g00793,Sbi4g1126,Sbi10g2490
Osa02g00794,Sbi4g1131,Sbi10g2487
Osa02g00795,.,.
Osa02g00796,Sbi4g1132,.
Osa02g00797,Sbi4g1136,.
Osa02g00798,.,.
Osa02g00799,.,.
Osa02g00800,Sbi4g1138,.
Osa02g00801,Sbi4g1140,.
Osa02g00802,Sbi4g1141,Sbi10g2479
Osa02g00803,Sbi4g1142,.
Osa02g00804,Sbi4g1143,.
Osa02g00805,.,.
Osa02g00806,.,Sbi10g2474
Osa02g00807,Sbi4g1144,Sbi10g2471
Osa02g00808,Sbi4g1147,.
Osa02g00809,Sbi4g1148,.
Osa02g00810,.,Sbi10g2468
Osa02g00811,.,.
Osa02g00812,.,.
Osa02g00813,.,.
Osa02g00814,.,.
Osa02g00815,Sbi4g1150,Sbi10g2465
Osa02g00816,.,.
Osa02g00817,.,.
Osa02g00818,Sbi4g1158,Sbi10g2463
Osa02g00819,Sbi4g1160,.
Osa02g00820,.,Sbi10g2460
Osa02g00821,.,Sbi10g2459
Osa02g00822,Sbi4g1163,.
Osa02g00823,.,.
Osa02g00824,Sbi4g1167,.
Osa02g00825,Sbi4g1168,Sbi10g2458
Osa02g00826,Sbi4g1169,.
Osa02g00827,Sbi4g1171,.
Osa02g00828,Sbi4g1172,.
Osa02g00829,.,.
Osa02g00830,.,.
Osa02g00831,.,.
Osa02g00832,Sbi4g1173,.
Osa02g00833,Sbi4g1177,.
Osa02g00834,.,.
Osa02g00835,Sbi4g1181,Sbi10g2445
Osa02g00836,Sbi4g1183,Sbi10g2444
Osa02g00837,Sbi4g1185,.
Osa02g00838,.,Sbi10g2443
Osa02g00839,Sbi4g1186,Sbi10g2431
Osa02g00840,.,.
Osa02g00841,.,.
Osa02g00842,Sbi4g1189,Sbi10g2425
Osa02g00843,Sbi4g1191,Sbi10g2420
Osa02g00844,Sbi4g1196,.
Osa02g00845,Sbi4g1197,Sbi10g2412
Osa02g00846,.,.
Osa02g00847,Sbi4g1201,Sbi10g2409
Osa02g00848,.,.
Osa02g00849,Sbi4g1208,Sbi10g2402
Osa02g00850,Sbi4g1209,.
Osa02g00851,Sbi4g1210,Sbi10g2398
Osa02g00852,Sbi4g1211,.
Osa02g00853,.,.
Osa02g00854,Sbi4g1212,Sbi10g2389
Osa02g00855,.,Sbi10g2388
Osa02g00856,Sbi4g1213,Sbi10g2387
Osa02g00857,Sbi4g1214,.
Osa02g00858,.,.
Osa02g00859,Sbi4g1216,.
Osa02g00860,Sbi4g1217,Sbi10g2380
Osa02g00861,.,.
Osa02g00862,.,.
Osa02g00863,.,.
Osa02g00864,Sbi4g1220,.
Osa02g00865,Sbi4g1222,.
Osa02g00866,.,.
Osa02g00867,Sbi4g1224,.
Osa02g00868,.,.
Osa02g00869,.,.
Osa02g00870,Sbi4g1229,.
Osa02g00871,Sbi4g1233,.
Osa02g00872,.,.
Osa02g00873,.,Sbi10g2376
Osa02g00874,.,.
Osa02g00875,Sbi4g1234,Sbi10g2373
Osa02g00876,.,.
Osa02g00877,Sbi4g1235,.
Osa02g00878,Sbi4g1236,Sbi10g2356
Osa02g00879,Sbi4g1237,Sbi10g2352
Osa02g00880,Sbi4g1238,Sbi10g2348
Osa02g00881,.,.
Osa02g00882,.,.
Osa02g00883,Sbi4g1241,.
Osa02g00884,Sbi4g1242,.
Osa02g00885,.,.
Osa02g00886,.,.
Osa02g00887,.,.
Osa02g00888,.,.
Osa02g00889,.,.
Osa02g00890,.,.
Osa02g00891,.,.
Osa02g00892,Sbi4g1249,.
Osa02g00893,Sbi4g1250,.
Osa02g00894,Sbi4g1252,.
Osa02g00895,.,.
Osa02g00896,Sbi4g1258,Sbi10g2325
Osa02g00897,Sbi4g1259,Sbi10g2320
Osa02g00898,.,
Osa02g00899,.,
Osa02g00900,Sbi4g1261,
Osa02g00901,Sbi4g1264,
Osa02g00902,Sbi4g1266,
Osa02g00903,.,
Osa02g00904,.,
Osa02g00905,.,
Osa02g00906,.,
Osa02g00907,Sbi4g1276,Sbi10g2295
Osa02g00908,.,.
Osa02g00909,.,.
Osa02g00910,.,.
Osa02g00911,.,.
Osa02g00912,Sbi4g1277,.
Osa02g00913,Sbi4g1278,.
Osa02g00914,Sbi4g1284,.
Osa02g00915,.,.
Osa02g00916,Sbi4g1305,.
Osa02g00917,.,.
Osa02g00918,.,.
Osa02g00919,.,.
Osa02g00920,.,.
Osa02g00921,.,.
Osa02g00922,Sbi4g1306,Sbi10g2286
Osa02g00923,,.
Osa02g00924,,.
Osa02g00925,,.
Osa02g00926,,.
Osa02g00927,,.
Osa02g00928,,.
Osa02g00929,,.
Osa02g00930,,.
Osa02g00931,,.
Osa02g00932,,.
Osa02g00933,,.
Osa02g00934,,.
Osa02g00935,,.
Osa02g00936,,.
Osa02g00937,,.
Osa02g00938,,.
Osa02g00939,,.
Osa02g00940,,.
Osa02g00941,Sbi4g1300,.
Osa02g00942,Sbi4g1301,Sbi10g2282
Osa02g00943,.,.
Osa02g00944,.,.
Osa02g00945,.,.
Osa02g00946,.,.
Osa02g00947,Sbi4g1302,.
Osa02g00948,.,.
Osa02g00949,Sbi4g1304,Sbi10g2281
Osa02g00950,.,.
Osa02g00951,.,.
Osa02g00952,.,.
Osa02g00953,.,.
Osa02g00954,Sbi4g1305,.
Osa02g00955,Sbi4g1306,.
Osa02g00956,.,.
Osa02g00957,.,.
Osa02g00958,Sbi4g1309,.
Osa02g00959,Sbi4g1312,Sbi10g2270
Osa02g00960,.,.
Osa02g00961,.,.
Osa02g00962,.,.
Osa02g00963,.,.
Osa02g00964,.,.
Osa02g00965,.,.
Osa02g00966,.,.
Osa02g00967,Sbi4g1314,.
Osa02g00968,Sbi4g1315,Sbi10g2261
Osa02g00969,.,.
Osa02g00970,Sbi4g1316,.
Osa02g00971,.,.
Osa02g00972,Sbi4g1319,.
Osa02g00973,.,.
Osa02g00974,.,.
Osa02g00975,Sbi4g1322,.
Osa02g00976,Sbi4g1324,Sbi10g2255
Osa02g00977,Sbi4g1326,.
Osa02g00978,.,.
Osa02g00979,.,.
Osa02g00980,.,.
Osa02g00981,Sbi4g1327,.
Osa02g00982,Sbi4g1328,.
Osa02g00983,.,.
Osa02g00984,.,Sbi10g2249
Osa02g00985,.,.
Osa02g00986,Sbi4g1334,Sbi10g2248
Osa02g00987,Sbi4g1335,.
Osa02g00988,Sbi4g1336,Sbi10g2247
Osa02g00989,Sbi4g1338,Sbi10g2245
Osa02g00990,.,Sbi10g2242
Osa02g00991,Sbi4g1339,.
Osa02g00992,Sbi4g1341,.
Osa02g00993,Sbi4g1343,Sbi10g2238
Osa02g00994,.,
Osa02g00995,Sbi4g1348,
Osa02g00996,Sbi4g1354,Sbi10g2198
Osa02g00997,.,.
Osa02g00998,.,.
Osa02g00999,Sbi4g1356,.
Osa02g01000,Sbi4g1357,.
Osa02g01001,Sbi4g1361,Sbi10g2192
Osa02g01002,Sbi4g1363,.
Osa02g01003,.,.
Osa02g01004,.,.
Osa02g01005,.,.
Osa02g01006,.,.
Osa02g01007,.,.
Osa02g01008,.,.
Osa02g01009,.,.
Osa02g01010,Sbi4g1366,.
Osa02g01011,.,.
Osa02g01012,.,.
Osa02g01013,.,.
Osa02g01014,Sbi4g1370,.
Osa02g01015,Sbi4g1371,Sbi10g2187
Osa02g01016,.,.
